id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3),side,total_volume
10967,Facial motor nucleus,VII,10964.0,6.0,2874.0,0.458765625,6264.636763053029,right,4382.434796875
10968,Accessory facial motor nucleus,ACVII,10964.0,6.0,12.0,0.00275,4363.636363636364,right,4382.434796875
10970,Nucleus ambiguus,AMB,10964.0,6.0,172.0,0.021578125,7971.035481535119,right,4382.434796875
10971,"Nucleus ambiguus, dorsal division",AMBd,10970.0,7.0,20.0,0.010609375,1885.125184094256,right,4382.434796875
10972,"Nucleus ambiguus, ventral division",AMBv,10970.0,7.0,152.0,0.01096875,13857.54985754986,right,4382.434796875
10973,Dorsal motor nucleus of the vagus nerve,DMX,10964.0,6.0,724.0,0.08703125,8318.850987432674,right,4382.434796875
10975,Gigantocellular reticular nucleus,GRN,10964.0,6.0,2894.0,1.31015625,2208.896839594514,right,4382.434796875
10976,Infracerebellar nucleus,ICB,10964.0,6.0,0.0,0.02690625,0.0,right,4382.434796875
10977,Inferior olivary complex,IO,10964.0,6.0,3521.0,0.25446875,13836.66953211347,right,4382.434796875
10978,Intermediate reticular nucleus,IRN,10964.0,6.0,3341.0,1.38815625,2406.7895815042434,right,4382.434796875
10979,Inferior salivatory nucleus,ISN,10964.0,6.0,17.0,0.00359375,4730.434782608695,right,4382.434796875
10980,Linear nucleus of the medulla,LIN,10964.0,6.0,164.0,0.030828125,5319.817536746072,right,4382.434796875
10981,Lateral reticular nucleus,LRN,10964.0,6.0,2198.0,0.284796875,7717.781313436111,right,4382.434796875
10982,"Lateral reticular nucleus, magnocellular part",LRNm,10981.0,7.0,2022.0,0.256109375,7895.064364590325,right,4382.434796875
10983,"Lateral reticular nucleus, parvicellular part",LRNp,10981.0,7.0,176.0,0.0286875,6135.076252723311,right,4382.434796875
10984,Magnocellular reticular nucleus,MARN,10964.0,6.0,1284.0,0.267015625,4808.707355608872,right,4382.434796875
10985,Medullary reticular nucleus,MDRN,10964.0,6.0,2486.0,1.015984375,2446.8880242375776,right,4382.434796875
10986,"Medullary reticular nucleus, dorsal part",MDRNd,10985.0,7.0,1243.0,0.54640625,2274.864169287961,right,4382.434796875
10987,"Medullary reticular nucleus, ventral part",MDRNv,10985.0,7.0,1243.0,0.469578125,2647.0568662030414,right,4382.434796875
10988,Parvicellular reticular nucleus,PARN,10964.0,6.0,4723.0,1.121953125,4209.62328528654,right,4382.434796875
10989,Parasolitary nucleus,PAS,10964.0,6.0,52.0,0.013953125,3726.763717805151,right,4382.434796875
10990,Paragigantocellular reticular nucleus,PGRN,10964.0,6.0,3489.0,0.474515625,7352.761039217623,right,4382.434796875
10991,"Paragigantocellular reticular nucleus, dorsal part",PGRNd,10990.0,7.0,409.0,0.1194375,3424.385138670853,right,4382.434796875
10992,"Paragigantocellular reticular nucleus, lateral part",PGRNl,10990.0,7.0,3080.0,0.355078125,8674.147414741474,right,4382.434796875
10993,Perihypoglossal nuclei,PHY,10964.0,6.0,2381.0,0.135953125,17513.389265601654,right,4382.434796875
10995,Nucleus of Roller,NR,10993.0,7.0,32.0,0.015234375,2100.512820512821,right,4382.434796875
10996,Nucleus prepositus,PRP,10993.0,7.0,2349.0,0.12071875,19458.45198032617,right,4382.434796875
10998,Parapyramidal nucleus,PPY,10964.0,6.0,382.0,0.047296875,8076.643541460191,right,4382.434796875
11001,Vestibular nuclei,VNC,10964.0,6.0,5824.0,1.603921875,3631.099550905496,right,4382.434796875
11002,Lateral vestibular nucleus,LAV,11001.0,7.0,34.0,0.14403125,236.0598828379258,right,4382.434796875
11003,Medial vestibular nucleus,MV,11001.0,7.0,4384.0,0.908359375,4826.28365012471,right,4382.434796875
11004,Spinal vestibular nucleus,SPIV,11001.0,7.0,1302.0,0.374609375,3475.620437956204,right,4382.434796875
11005,Superior vestibular nucleus,SUV,11001.0,7.0,104.0,0.176921875,587.8300803673937,right,4382.434796875
11006,Nucleus x,x,10964.0,6.0,225.0,0.028453125,7907.7429983525535,right,4382.434796875
11007,Hypoglossal nucleus,XII,10964.0,6.0,689.0,0.13971875,4931.335271751286,right,4382.434796875
11008,Nucleus y,y,10964.0,6.0,9.0,0.01175,765.9574468085107,right,4382.434796875
11010,"Medulla, behavioral state related",MY-sat,10935.0,5.0,1019.0,0.124921875,8157.098186366479,right,4382.434796875
11011,Nucleus raphe magnus,RM,11010.0,6.0,146.0,0.065796875,2218.9503680835905,right,4382.434796875
11012,Nucleus raphe pallidus,RPA,11010.0,6.0,842.0,0.037421875,22500.208768267225,right,4382.434796875
11013,Nucleus raphe obscurus,RO,11010.0,6.0,31.0,0.021703125,1428.3657307415406,right,4382.434796875
11014,Cerebellum,CB,10001.0,2.0,46193.0,26.954421875,1713.744787931943,right,4382.434796875
11015,Cerebellar cortex,CBX,11014.0,3.0,43233.0,25.6495,1685.5299323573558,right,4382.434796875
11019,Vermal regions,VERM,11015.0,4.0,18990.0,10.172,1866.8895005898544,right,4382.434796875
11020,Lingula (I),LING,11019.0,5.0,252.0,0.06121875,4116.385911179173,right,4382.434796875
11024,Central lobule,CENT,11019.0,5.0,2211.0,2.047734375,1079.7298843996796,right,4382.434796875
11025,Lobule II,CENT2,11024.0,6.0,790.0,0.6715,1176.470588235294,right,4382.434796875
11029,Lobule III,CENT3,11024.0,6.0,1421.0,1.376234375,1032.5276172526935,right,4382.434796875
11033,Culmen,CUL,11019.0,5.0,3841.0,3.371953125,1139.1024304348832,right,4382.434796875
11042,Lobules IV-V,"CUL4, 5",11033.0,6.0,3841.0,3.371953125,1139.1024304348832,right,4382.434796875
11046,Declive (VI),DEC,11019.0,5.0,2213.0,1.671640625,1323.8491377295882,right,4382.434796875
11050,Folium-tuber vermis (VII),FOTU,11019.0,5.0,245.0,0.529578125,462.63240197090846,right,4382.434796875
11054,Pyramus (VIII),PYR,11019.0,5.0,1022.0,0.62671875,1630.715532286213,right,4382.434796875
11058,Uvula (IX),UVU,11019.0,5.0,4231.0,1.10084375,3843.4155619269313,right,4382.434796875
11062,Nodulus (X),NOD,11019.0,5.0,4975.0,0.7623125,6526.19496597524,right,4382.434796875
11066,Hemispheric regions,HEM,11015.0,4.0,24243.0,15.4775,1566.3382329187532,right,4382.434796875
11067,Simple lobule,SIM,11066.0,5.0,4138.0,2.84803125,1452.9334957262145,right,4382.434796875
11071,Ansiform lobule,AN,11066.0,5.0,4794.0,5.403171875,887.2566172069069,right,4382.434796875
11072,Crus 1,ANcr1,11071.0,6.0,2412.0,2.84675,847.2819882321945,right,4382.434796875
11076,Crus 2,ANcr2,11071.0,6.0,2382.0,2.556421875,931.7710911858004,right,4382.434796875
11080,Paramedian lobule,PRM,11066.0,5.0,6972.0,2.441046875,2856.1516255192764,right,4382.434796875
11084,Copula pyramidis,COPY,11066.0,5.0,3219.0,1.25290625,2569.22654827526,right,4382.434796875
11088,Paraflocculus,PFL,11066.0,5.0,2716.0,2.864359375,948.2050414850617,right,4382.434796875
11092,Flocculus,FL,11066.0,5.0,2404.0,0.667984375,3598.886575752614,right,4382.434796875
11096,Cerebellar nuclei,CBN,11014.0,3.0,1015.0,0.89165625,1138.3310552693372,right,4382.434796875
11097,Fastigial nucleus,FN,11096.0,4.0,94.0,0.2503125,375.5305867665418,right,4382.434796875
11098,Interposed nucleus,IP,11096.0,4.0,566.0,0.430734375,1314.0348967968948,right,4382.434796875
11099,Dentate nucleus,DN,11096.0,4.0,9.0,0.16809375,53.541550474065815,right,4382.434796875
11100,Vestibulocerebellar nucleus,VeCB,11096.0,4.0,346.0,0.042515625,8138.184490995957,right,4382.434796875
11101,fiber tracts,fiber tracts,10000.0,1.0,113982.0,23.49321875,4851.697896866516,right,4382.434796875
11102,cranial nerves,cm,11101.0,2.0,47579.0,6.183671875,7694.295713256939,right,4382.434796875
11104,vomeronasal nerve,von,11102.0,3.0,246.0,0.006671875,36871.19437939111,right,4382.434796875
11105,olfactory nerve,In,11102.0,3.0,29632.0,2.9885,9915.34214488874,right,4382.434796875
11106,olfactory nerve layer of main olfactory bulb,onl,11105.0,4.0,21564.0,2.076671875,10383.922592489484,right,4382.434796875
11107,"lateral olfactory tract, general",lotg,11105.0,4.0,5687.0,0.5313125,10703.681919774144,right,4382.434796875
11108,"lateral olfactory tract, body",lot,11107.0,5.0,4634.0,0.45278125,10234.52274139002,right,4382.434796875
11109,dorsal limb,lotd,11107.0,5.0,1053.0,0.07853125,13408.674890569042,right,4382.434796875
11111,"anterior commissure, olfactory limb",aco,11105.0,4.0,2381.0,0.380515625,6257.298895413296,right,4382.434796875
11112,optic nerve,IIn,11102.0,3.0,3452.0,0.653859375,5279.422658733003,right,4382.434796875
11114,brachium of the superior colliculus,bsc,11112.0,4.0,187.0,0.09996875,1870.5845576742731,right,4382.434796875
11115,superior colliculus commissure,csc,11112.0,4.0,56.0,0.014125,3964.601769911504,right,4382.434796875
11116,optic chiasm,och,11112.0,4.0,1702.0,0.154703125,11001.716998283002,right,4382.434796875
11117,optic tract,opt,11112.0,4.0,1412.0,0.34959375,4038.9738088853137,right,4382.434796875
11119,oculomotor nerve,IIIn,11102.0,3.0,559.0,0.105359375,5305.650304018983,right,4382.434796875
11120,medial longitudinal fascicle,mlf,11119.0,4.0,401.0,0.07428125,5398.40134623475,right,4382.434796875
11121,posterior commissure,pc,11119.0,4.0,154.0,0.027015625,5700.404858299595,right,4382.434796875
11122,trochlear nerve,IVn,11102.0,3.0,32.0,0.00353125,9061.946902654869,right,4382.434796875
11125,trigeminal nerve,Vn,11102.0,3.0,6121.0,1.193390625,5129.083362792464,right,4382.434796875
11126,motor root of the trigeminal nerve,moV,11125.0,4.0,143.0,0.029765625,4804.199475065617,right,4382.434796875
11127,sensory root of the trigeminal nerve,sV,11125.0,4.0,5978.0,1.163625,5137.393919862499,right,4382.434796875
11129,spinal tract of the trigeminal nerve,sptV,11127.0,5.0,3448.0,0.815421875,4228.48602142296,right,4382.434796875
11130,facial nerve,VIIn,11102.0,3.0,168.0,0.05403125,3109.3117408906883,right,4382.434796875
11132,genu of the facial nerve,gVIIn,11130.0,4.0,91.0,0.014421875,6309.859154929577,right,4382.434796875
11133,vestibulocochlear nerve,VIIIn,11102.0,3.0,4313.0,0.83034375,5194.234315607241,right,4382.434796875
11135,vestibular nerve,vVIIIn,11133.0,4.0,111.0,0.125234375,886.3381160324391,right,4382.434796875
11136,cochlear nerve,cVIIIn,11133.0,4.0,4202.0,0.705109375,5959.359141977086,right,4382.434796875
11137,trapezoid body,tb,11136.0,5.0,2520.0,0.15096875,16692.196232664042,right,4382.434796875
11139,dorsal acoustic stria,das,11136.0,5.0,7.0,0.006046875,1157.6227390180875,right,4382.434796875
11140,lateral lemniscus,ll,11136.0,5.0,1360.0,0.416953125,3261.757541690088,right,4382.434796875
11141,inferior colliculus commissure,cic,11136.0,5.0,16.0,0.009046875,1768.5664939550952,right,4382.434796875
11142,brachium of the inferior colliculus,bic,11136.0,5.0,299.0,0.12209375,2448.937803941644,right,4382.434796875
11144,vagus nerve,Xn,11102.0,3.0,5.0,0.004671875,1070.234113712375,right,4382.434796875
11145,solitary tract,ts,11144.0,4.0,5.0,0.004671875,1070.234113712375,right,4382.434796875
11149,dorsal roots,drt,11102.0,3.0,3051.0,0.3433125,8886.947023484434,right,4382.434796875
11150,cervicothalamic tract,cett,11149.0,4.0,3051.0,0.3433125,8886.947023484434,right,4382.434796875
11155,dorsal column,dc,11150.0,5.0,11.0,0.011109375,990.154711673699,right,4382.434796875
11156,cuneate fascicle,cuf,11155.0,6.0,11.0,0.011109375,990.154711673699,right,4382.434796875
11159,medial lemniscus,ml,11150.0,5.0,3040.0,0.332203125,9151.027703306523,right,4382.434796875
11171,cerebellum related fiber tracts,cbf,11101.0,2.0,8166.0,4.909875,1663.178797830902,right,4382.434796875
11172,cerebellar commissure,cbc,11171.0,3.0,29.0,0.03396875,853.7258509659614,right,4382.434796875
11173,cerebellar peduncles,cbp,11171.0,3.0,5552.0,1.41009375,3937.3268621323937,right,4382.434796875
11174,superior cerebelar peduncles,scp,11173.0,4.0,1069.0,0.430109375,2485.4143204853417,right,4382.434796875
11175,superior cerebellar peduncle decussation,dscp,11174.0,5.0,37.0,0.024328125,1520.8734746307002,right,4382.434796875
11177,uncinate fascicle,uf,11174.0,5.0,52.0,0.04246875,1224.429727740986,right,4382.434796875
11178,ventral spinocerebellar tract,sctv,11174.0,5.0,591.0,0.142875,4136.482939632546,right,4382.434796875
11179,middle cerebellar peduncle,mcp,11173.0,4.0,3491.0,0.54575,6396.701786532296,right,4382.434796875
11180,inferior cerebellar peduncle,icp,11173.0,4.0,992.0,0.434234375,2284.4805872404736,right,4382.434796875
11181,dorsal spinocerebellar tract,sctd,11180.0,5.0,24.0,0.07353125,326.3918402039949,right,4382.434796875
11188,arbor vitae,arb,11171.0,3.0,2585.0,3.4658125,745.8568517483274,right,4382.434796875
11189,supra-callosal cerebral white matter,scwm,11101.0,2.0,2773.0,0.538359375,5150.834421709476,right,4382.434796875
11190,lateral forebrain bundle system,lfbs,11101.0,2.0,29541.0,6.942875,4254.865599625516,right,4382.434796875
11191,corpus callosum,cc,11190.0,3.0,14995.0,3.907078125,3837.906363850864,right,4382.434796875
11192,"corpus callosum, anterior forceps",fa,11191.0,4.0,3093.0,0.864375,3578.3080260303686,right,4382.434796875
11193,external capsule,ec,11192.0,5.0,2078.0,0.436546875,4760.084469737642,right,4382.434796875
11194,"corpus callosum, extreme capsule",ee,11191.0,4.0,554.0,0.04675,11850.267379679144,right,4382.434796875
11195,genu of corpus callosum,ccg,11191.0,4.0,1135.0,0.416328125,2726.215049727904,right,4382.434796875
11196,"corpus callosum, posterior forceps",fp,11191.0,4.0,1360.0,0.68109375,1996.78825418674,right,4382.434796875
11198,"corpus callosum, body",ccb,11191.0,4.0,7483.0,1.52390625,4910.407054239721,right,4382.434796875
11199,"corpus callosum, splenium",ccs,11191.0,4.0,1370.0,0.374625,3656.9903236569903,right,4382.434796875
11200,corticospinal tract,cst,11190.0,3.0,8483.0,1.84884375,4588.273076077954,right,4382.434796875
11201,internal capsule,int,11200.0,4.0,1257.0,1.0495,1197.713196760362,right,4382.434796875
11202,cerebal peduncle,cpd,11200.0,4.0,1622.0,0.441328125,3675.269959284829,right,4382.434796875
11207,pyramid,py,11200.0,4.0,4574.0,0.2803125,16317.502787068004,right,4382.434796875
11208,pyramidal decussation,pyd,11200.0,4.0,93.0,0.035671875,2607.095926412615,right,4382.434796875
11211,thalamus related,lfbst,11190.0,3.0,6063.0,1.186953125,5108.036595800698,right,4382.434796875
11212,external medullary lamina of the thalamus,em,11211.0,4.0,33.0,0.055609375,593.4251194155661,right,4382.434796875
11216,optic radiation,or,11211.0,4.0,5253.0,0.92809375,5659.988551803091,right,4382.434796875
11217,auditory radiation,ar,11211.0,4.0,777.0,0.20325,3822.878228782288,right,4382.434796875
11218,extrapyramidal fiber systems,eps,11101.0,2.0,2838.0,0.61603125,4606.909146248669,right,4382.434796875
11219,cerebral nuclei related,epsc,11218.0,3.0,204.0,0.0563125,3622.641509433962,right,4382.434796875
11221,nigrostriatal tract,nst,11219.0,4.0,204.0,0.0563125,3622.641509433962,right,4382.434796875
11226,tectospinal pathway,tsp,11218.0,3.0,684.0,0.256890625,2662.61176327474,right,4382.434796875
11227,direct tectospinal pathway,tspd,11226.0,4.0,0.0,1.5625e-05,0.0,right,4382.434796875
11228,doral tegmental decussation,dtd,11226.0,4.0,11.0,0.0035625,3087.719298245614,right,4382.434796875
11229,crossed tectospinal pathway,tspc,11226.0,4.0,673.0,0.2533125,2656.7974339995067,right,4382.434796875
11230,rubrospinal tract,rust,11218.0,3.0,1950.0,0.302828125,6439.296217945411,right,4382.434796875
11231,ventral tegmental decussation,vtd,11230.0,4.0,100.0,0.01896875,5271.82866556837,right,4382.434796875
11238,medial forebrain bundle system,mfbs,11101.0,2.0,18484.0,3.52559375,5242.804846701353,right,4382.434796875
11239,cerebrum related,mfbc,11238.0,3.0,16348.0,3.11459375,5248.838632646713,right,4382.434796875
11240,amygdalar capsule,amc,11239.0,4.0,792.0,0.080890625,9790.99864786556,right,4382.434796875
11242,"anterior commissure, temporal limb",act,11239.0,4.0,1043.0,0.10659375,9784.813837584286,right,4382.434796875
11243,cingulum bundle,cing,11239.0,4.0,4686.0,0.633171875,7400.834094218098,right,4382.434796875
11244,fornix system,fxs,11239.0,4.0,9527.0,2.1231875,4487.12136822584,right,4382.434796875
11245,alveus,alv,11244.0,5.0,2734.0,0.696984375,3922.613042795974,right,4382.434796875
11246,dorsal fornix,df,11244.0,5.0,77.0,0.019,4052.631578947368,right,4382.434796875
11247,fimbria,fi,11244.0,5.0,4543.0,0.757359375,5998.473313940294,right,4382.434796875
11250,postcommissural fornix,fxpo,11244.0,5.0,1548.0,0.13875,11156.756756756757,right,4382.434796875
11251,medial corticohypothalamic tract,mct,11250.0,6.0,114.0,0.004,28500.0,right,4382.434796875
11252,columns of the fornix,fx,11250.0,6.0,1434.0,0.13475,10641.929499072356,right,4382.434796875
11253,hippocampal commissures,hc,11244.0,5.0,625.0,0.51109375,1222.8676245796391,right,4382.434796875
11254,dorsal hippocampal commissure,dhc,11253.0,6.0,568.0,0.4776875,1189.0618866937066,right,4382.434796875
11255,ventral hippocampal commissure,vhc,11253.0,6.0,57.0,0.03340625,1706.267539756782,right,4382.434796875
11259,stria terminalis,st,11239.0,4.0,300.0,0.17075,1756.9546120058565,right,4382.434796875
11260,commissural branch of stria terminalis,stc,11259.0,5.0,121.0,0.017765625,6810.905892700088,right,4382.434796875
11261,hypothalamus related,mfsbshy,11238.0,3.0,2136.0,0.411,5197.080291970803,right,4382.434796875
11262,medial forebrain bundle,mfb,11261.0,4.0,290.0,0.0249375,11629.07268170426,right,4382.434796875
11265,supraoptic commissures,sup,11261.0,4.0,39.0,0.012953125,3010.856453558504,right,4382.434796875
11277,mammillary related,mfbsma,11261.0,4.0,732.0,0.130125,5625.360230547551,right,4382.434796875
11278,principal mammillary tract,pm,11277.0,5.0,74.0,0.01675,4417.910447761194,right,4382.434796875
11279,mammillothalamic tract,mtt,11277.0,5.0,503.0,0.0643125,7821.185617103985,right,4382.434796875
11280,mammillotegmental tract,mtg,11277.0,5.0,133.0,0.032859375,4047.55111745126,right,4382.434796875
11281,mammillary peduncle,mp,11277.0,5.0,22.0,0.016203125,1357.7627772420444,right,4382.434796875
11284,epithalamus related,mfbse,11261.0,4.0,1075.0,0.242984375,4424.152787602084,right,4382.434796875
11285,stria medullaris,sm,11284.0,5.0,465.0,0.135375,3434.9030470914126,right,4382.434796875
11286,fasciculus retroflexus,fr,11284.0,5.0,297.0,0.08365625,3550.2428091146808,right,4382.434796875
11287,habenular commissure,hbc,11284.0,5.0,313.0,0.023953125,13067.188519243316,right,4382.434796875
11292,ventricular systems,VS,10000.0,1.0,46661.0,3.015375,15474.360568751812,right,4382.434796875
11293,lateral ventricle,VL,11292.0,2.0,22305.0,1.853171875,12036.12050285406,right,4382.434796875
11295,subependymal zone,SEZ,11293.0,3.0,258.0,0.068828125,3748.467650397276,right,4382.434796875
11296,choroid plexus,chpl,11293.0,3.0,13001.0,0.727828125,17862.73373263777,right,4382.434796875
11299,third ventricle,V3,11292.0,2.0,12414.0,0.4666875,26600.241060666936,right,4382.434796875
11300,cerebral aqueduct,AQ,11292.0,2.0,5201.0,0.209484375,24827.6273588424,right,4382.434796875
